# Compiled uscn_e6e24608e08c48faa846f525, actor vehicle-mu2h6tvn-p33bko3h; x,z,yaw,speed at 50 Hz. Wheelbase assumption 2.7 m.
749.0959,-1794.3782,-2.149822,8.02730012109078
749.008,-1794.2438,-2.149821,8.02849949891933
748.9202,-1794.1094,-2.14982,8.02960014659043
748.8323,-1793.975,-2.149818,8.03059961787226
748.7444,-1793.8406,-2.149817,8.03160040861502
748.6565,-1793.7061,-2.149816,8.03259981516246
748.5686,-1793.5716,-2.149815,8.03350020176237
748.4806,-1793.4371,-2.149813,8.03440010596267
748.3927,-1793.3026,-2.149812,8.03530049258651
748.3048,-1793.1681,-2.149811,8.03610047505978
748.2168,-1793.0336,-2.14981,8.03690045754114
748.1289,-1792.899,-2.149808,8.03769995766332
748.0409,-1792.7645,-2.149807,8.0383995360107
747.9529,-1792.6299,-2.149806,8.03910049856655
747.8649,-1792.4953,-2.149805,8.03980007693009
747.7769,-1792.3607,-2.149805,8.04039973347874
747.6889,-1792.2261,-2.149804,8.0410002918923
747.6009,-1792.0915,-2.149803,8.04160001330705
747.5129,-1791.9569,-2.149803,8.0422005068626
747.4249,-1791.8223,-2.149802,8.04269982412685
747.3369,-1791.6876,-2.149802,8.04319991352521
747.2489,-1791.553,-2.149801,8.04370006780474
747.1608,-1791.4183,-2.149801,8.04419986738731
747.0728,-1791.2837,-2.149801,8.04469995678646
746.9848,-1791.149,-2.149801,8.0451001892189
746.8967,-1791.0143,-2.149801,8.04549958464364
746.8087,-1790.8796,-2.149801,8.04589981707609
746.7206,-1790.7449,-2.149801,8.04630004950853
746.6326,-1790.6102,-2.149801,8.04670028194098
746.5445,-1790.4755,-2.149802,8.04709961248548
746.4564,-1790.3408,-2.149802,8.04739944076004
746.3683,-1790.2061,-2.149802,8.04769981622656
746.2803,-1790.0714,-2.149803,8.0480999837858
746.1922,-1789.9366,-2.149803,8.04839981206028
746.1041,-1789.8019,-2.149803,8.04870018752755
746.016,-1789.6672,-2.149804,8.04890009397141
745.9279,-1789.5324,-2.149804,8.04919992224581
745.8398,-1789.3977,-2.149805,8.04950023285545
745.7518,-1789.2629,-2.149805,8.04969965697168
745.6637,-1789.1282,-2.149805,8.04999948524601
745.5756,-1788.9934,-2.149806,8.05019993890046
